Caller,Callee
host_callback,ares__malloc_addrinfo_cname
host_callback,strlen
host_callback,htonl
host_callback,__errno_location
host_callback,ares__tvnow
host_callback,clock_gettime
host_callback,gettimeofday
host_callback,__ctype_b_loc
host_callback,ares_strdup
host_callback,strdup
host_callback,fopen
host_callback,fclose
host_callback,skip_server
host_callback,next_server
host_callback,ares__send_query
host_callback,end_query
host_callback,ares__free_query
host_callback,open_tcp_socket
host_callback,open_udp_socket
host_callback,socket_write
host_callback,timeadd
host_callback,send
host_callback,ares__open_socket
host_callback,configure_socket
host_callback,ares__close_socket
host_callback,ares__connect_socket
host_callback,connect
host_callback,close
host_callback,strcasecmp
host_callback,ares_parse_aaaa_reply
host_callback,ares_search
host_callback,ares__single_domain
host_callback,ares__cat_domain
host_callback,ares__bitncmp
host_callback,ares_free_hostent
host_callback,ares_create_query
host_callback,strcmp
host_callback,strchr
host_callback,ares_striendstr
host_callback,tolower
host_callback,ares__is_onion_domain
host_callback,ares_parse_a_reply
host_callback,ares_expand_name
host_callback,name_length
host_callback,ares__expand_name_for_response
host_callback,ares__close_sockets
host_callback,ares__generate_new_id
host_callback,rc4
host_callback,ares_query
host_callback,generate_unique_id
host_callback,find_query_by_id
host_callback,next_lookup.63
host_callback,file_lookup.64
host_callback,ares__init_list_node
host_callback,ares__is_list_empty
host_callback,ares__insert_in_list
host_callback,ares__remove_from_list
host_callback,ares__freeaddrinfo_cnames
host_callback,ares__freeaddrinfo_nodes
host_callback,aresx_uztosl
host_callback,aresx_uztosi
host_callback,aresx_uztoss
host_callback,aresx_sitoss
host_callback,aresx_sitous
host_callback,ares_send
host_callback,strncasecmp
host_callback,ares__read_line
host_callback,fgets
host_callback,ferror
host_callback,ares_inet_pton
host_callback,inet_pton
host_callback,ares__get_hostent
host_callback,ares__parse_into_addrinfo2
file_lookup.64,strlen
file_lookup.64,__errno_location
file_lookup.64,__ctype_b_loc
file_lookup.64,ares_strdup
file_lookup.64,strdup
file_lookup.64,fopen
file_lookup.64,fclose
file_lookup.64,strcasecmp
file_lookup.64,ares_free_hostent
file_lookup.64,ares_striendstr
file_lookup.64,tolower
file_lookup.64,ares__is_onion_domain
file_lookup.64,aresx_uztosi
file_lookup.64,aresx_uztoss
file_lookup.64,aresx_sitoss
file_lookup.64,ares__read_line
file_lookup.64,fgets
file_lookup.64,ferror
file_lookup.64,ares_inet_pton
file_lookup.64,inet_pton
file_lookup.64,ares__get_hostent
ares_set_local_dev,strncpy
ares_set_sortlist,htonl
ares_set_sortlist,ntohl
ares_set_sortlist,__errno_location
ares_set_sortlist,__ctype_b_loc
ares_set_sortlist,strchr
ares_set_sortlist,tolower
ares_set_sortlist,aresx_sztosi
ares_set_sortlist,aresx_sztoui
ares_set_sortlist,ares_inet_net_pton
ares_set_sortlist,inet_net_pton_ipv4
ares_set_sortlist,inet_net_pton_ipv6
ares_set_sortlist,getv4
ares_set_sortlist,getbits
ares_set_sortlist,ares_inet_pton
ares_set_sortlist,inet_pton
ares_set_sortlist,config_sortlist
ares_set_sortlist,sortlist_alloc
ares_set_sortlist,ip_addr
ares_set_sortlist,natural_mask
ares_freeaddrinfo,ares__freeaddrinfo_cnames
ares_freeaddrinfo,ares__freeaddrinfo_nodes
ares_send,fcntl
ares_send,setsockopt
ares_send,bind
ares_send,memcmp
ares_send,setsocknonblock
ares_send,socket
ares_send,__assert_fail
ares_send,htonl
ares_send,__errno_location
ares_send,ares__tvnow
ares_send,clock_gettime
ares_send,gettimeofday
ares_send,skip_server
ares_send,next_server
ares_send,ares__send_query
ares_send,end_query
ares_send,ares__free_query
ares_send,open_tcp_socket
ares_send,open_udp_socket
ares_send,socket_write
ares_send,timeadd
ares_send,send
ares_send,ares__open_socket
ares_send,configure_socket
ares_send,ares__close_socket
ares_send,ares__connect_socket
ares_send,connect
ares_send,close
ares_send,ares__close_sockets
ares_send,ares__init_list_node
ares_send,ares__is_list_empty
ares_send,ares__insert_in_list
ares_send,ares__remove_from_list
ares_send,aresx_sitous
ares_strsplit,strlen
ares_strsplit,ares_strdup
ares_strsplit,strdup
ares_strsplit,ares_strsplit_free
ares_strsplit,is_delim
ares_strsplit,list_contains
ares_strsplit,strncasecmp
ares_strsplit,strncmp
list_contains,strlen
list_contains,strncasecmp
list_contains,strncmp
ares__read_line,strlen
ares__read_line,aresx_uztosi
ares__read_line,fgets
ares__read_line,ferror
ares_fds,ares__is_list_empty
ares_inet_net_pton,__errno_location
ares_inet_net_pton,__ctype_b_loc
ares_inet_net_pton,strchr
ares_inet_net_pton,tolower
ares_inet_net_pton,aresx_sztosi
ares_inet_net_pton,aresx_sztoui
ares_inet_net_pton,inet_net_pton_ipv4
ares_inet_net_pton,inet_net_pton_ipv6
ares_inet_net_pton,getv4
ares_inet_net_pton,getbits
inet_net_pton_ipv4,__errno_location
inet_net_pton_ipv4,__ctype_b_loc
inet_net_pton_ipv4,strchr
inet_net_pton_ipv4,tolower
inet_net_pton_ipv4,aresx_sztosi
inet_net_pton_ipv6,__errno_location
inet_net_pton_ipv6,strchr
inet_net_pton_ipv6,aresx_sztosi
inet_net_pton_ipv6,aresx_sztoui
inet_net_pton_ipv6,getv4
inet_net_pton_ipv6,getbits
getv4,strchr
getv4,aresx_sztosi
getv4,aresx_sztoui
getv4,getbits
getbits,strchr
getbits,aresx_sztosi
ares_inet_pton,inet_pton
ares_getsock,ares__is_list_empty
ares_parse_ptr_reply,strlen
ares_parse_ptr_reply,strncpy
ares_parse_ptr_reply,strcasecmp
ares_parse_ptr_reply,ares_free_hostent
ares_parse_ptr_reply,ares_expand_name
ares_parse_ptr_reply,name_length
ares_parse_ptr_reply,ares__expand_name_for_response
ares_parse_ptr_reply,aresx_uztosl
ares_parse_ptr_reply,aresx_sitoss
ares_library_init,ares_win32_init
ares_library_init_mem,ares_library_init
ares_library_init_mem,ares_win32_init
ares_library_cleanup,ares_win32_cleanup
ares_parse_naptr_reply,ares_expand_string
ares_parse_naptr_reply,strncpy
ares_parse_naptr_reply,ares_expand_name
ares_parse_naptr_reply,name_length
ares_parse_naptr_reply,ares_free_data
ares_parse_naptr_reply,ares_malloc_data
ares_parse_naptr_reply,aresx_uztosl
ares__get_hostent,strlen
ares__get_hostent,__ctype_b_loc
ares__get_hostent,ares_strdup
ares__get_hostent,strdup
ares__get_hostent,aresx_uztosi
ares__get_hostent,aresx_uztoss
ares__get_hostent,aresx_sitoss
ares__get_hostent,ares__read_line
ares__get_hostent,fgets
ares__get_hostent,ferror
ares__get_hostent,ares_inet_pton
ares__get_hostent,inet_pton
ares__parse_into_addrinfo2,ares__append_addrinfo_cname
ares__parse_into_addrinfo2,ares__addrinfo_cat_cnames
ares__parse_into_addrinfo2,ares__malloc_addrinfo_node
ares__parse_into_addrinfo2,ares__append_addrinfo_node
ares__parse_into_addrinfo2,ares__addrinfo_cat_nodes
ares__parse_into_addrinfo2,ares__malloc_addrinfo_cname
ares__parse_into_addrinfo2,strcasecmp
ares__parse_into_addrinfo2,ares_expand_name
ares__parse_into_addrinfo2,name_length
ares__parse_into_addrinfo2,ares__expand_name_for_response
ares__parse_into_addrinfo2,ares__freeaddrinfo_cnames
ares__parse_into_addrinfo2,ares__freeaddrinfo_nodes
ares__parse_into_addrinfo2,aresx_uztosl
ares__parse_into_addrinfo,ares__append_addrinfo_cname
ares__parse_into_addrinfo,ares__addrinfo_cat_cnames
ares__parse_into_addrinfo,ares__malloc_addrinfo_node
ares__parse_into_addrinfo,ares__append_addrinfo_node
ares__parse_into_addrinfo,ares__addrinfo_cat_nodes
ares__parse_into_addrinfo,ares__malloc_addrinfo_cname
ares__parse_into_addrinfo,strcasecmp
ares__parse_into_addrinfo,ares_expand_name
ares__parse_into_addrinfo,name_length
ares__parse_into_addrinfo,ares__expand_name_for_response
ares__parse_into_addrinfo,ares__freeaddrinfo_cnames
ares__parse_into_addrinfo,ares__freeaddrinfo_nodes
ares__parse_into_addrinfo,aresx_uztosl
ares__parse_into_addrinfo,ares__parse_into_addrinfo2
ares_init,getenv
ares_init,strlen
ares_init,htonl
ares_init,ntohl
ares_init,__errno_location
ares_init,ares__tvnow
ares_init,clock_gettime
ares_init,gettimeofday
ares_init,htons
ares_init,__ctype_b_loc
ares_init,strtol
ares_init,ares_strdup
ares_init,strdup
ares_init,fopen
ares_init,fclose
ares_init,gethostname
ares_init,strchr
ares_init,tolower
ares_init,ares__generate_new_id
ares_init,rc4
ares_init,ares__init_list_head
ares_init,aresx_uztosi
ares_init,aresx_sltosi
ares_init,aresx_sztosi
ares_init,aresx_sztoui
ares_init,ares_strsplit_free
ares_init,ares_strsplit
ares_init,is_delim
ares_init,list_contains
ares_init,strncasecmp
ares_init,strncmp
ares_init,ares__read_line
ares_init,fgets
ares_init,ferror
ares_init,ares_inet_net_pton
ares_init,inet_net_pton_ipv4
ares_init,inet_net_pton_ipv6
ares_init,getv4
ares_init,getbits
ares_init,ares_inet_pton
ares_init,inet_pton
ares_init,ares_library_initialized
ares_init,ares_init_options
ares_init,init_by_options
ares_init,init_by_environment
ares_init,init_by_resolv_conf
ares_init,init_by_defaults
ares_init,init_id_key
ares_init,ares__init_servers_state
ares_init,randomize_key
ares_init,setvbuf
ares_init,fread
ares_init,rand
ares_init,try_config
ares_init,config_domain
ares_init,config_lookup
ares_init,set_search
ares_init,config_nameserver
ares_init,config_sortlist
ares_init,set_options
ares_init,try_option
ares_init,sortlist_alloc
ares_init,ip_addr
ares_init,natural_mask
ares_init,ares_ipv6_server_blacklisted
ares_init,ares_ipv6_subnet_matches
ares_init_options,getenv
ares_init_options,strlen
ares_init_options,htonl
ares_init_options,ntohl
ares_init_options,__errno_location
ares_init_options,ares__tvnow
ares_init_options,clock_gettime
ares_init_options,gettimeofday
ares_init_options,htons
ares_init_options,__ctype_b_loc
ares_init_options,strtol
ares_init_options,ares_strdup
ares_init_options,strdup
ares_init_options,fopen
ares_init_options,fclose
ares_init_options,gethostname
ares_init_options,strchr
ares_init_options,tolower
ares_init_options,ares__generate_new_id
ares_init_options,rc4
ares_init_options,ares__init_list_head
ares_init_options,aresx_uztosi
ares_init_options,aresx_sltosi
ares_init_options,aresx_sztosi
ares_init_options,aresx_sztoui
ares_init_options,ares_strsplit_free
ares_init_options,ares_strsplit
ares_init_options,is_delim
ares_init_options,list_contains
ares_init_options,strncasecmp
ares_init_options,strncmp
ares_init_options,ares__read_line
ares_init_options,fgets
ares_init_options,ferror
ares_init_options,ares_inet_net_pton
ares_init_options,inet_net_pton_ipv4
ares_init_options,inet_net_pton_ipv6
ares_init_options,getv4
ares_init_options,getbits
ares_init_options,ares_inet_pton
ares_init_options,inet_pton
ares_init_options,ares_library_initialized
ares_init_options,init_by_options
ares_init_options,init_by_environment
ares_init_options,init_by_resolv_conf
ares_init_options,init_by_defaults
ares_init_options,init_id_key
ares_init_options,ares__init_servers_state
ares_init_options,randomize_key
ares_init_options,setvbuf
ares_init_options,fread
ares_init_options,rand
ares_init_options,try_config
ares_init_options,config_domain
ares_init_options,config_lookup
ares_init_options,set_search
ares_init_options,config_nameserver
ares_init_options,config_sortlist
ares_init_options,set_options
ares_init_options,try_option
ares_init_options,sortlist_alloc
ares_init_options,ip_addr
ares_init_options,natural_mask
ares_init_options,ares_ipv6_server_blacklisted
ares_init_options,ares_ipv6_subnet_matches
init_by_options,strlen
init_by_options,htons
init_by_options,ares_strdup
init_by_options,strdup
init_by_environment,getenv
init_by_environment,strlen
init_by_environment,__ctype_b_loc
init_by_environment,strtol
init_by_environment,ares_strdup
init_by_environment,strdup
init_by_environment,aresx_sltosi
init_by_environment,ares_strsplit_free
init_by_environment,ares_strsplit
init_by_environment,is_delim
init_by_environment,list_contains
init_by_environment,strncasecmp
init_by_environment,strncmp
init_by_environment,set_search
init_by_environment,set_options
init_by_environment,try_option
init_by_resolv_conf,strlen
init_by_resolv_conf,htonl
init_by_resolv_conf,ntohl
init_by_resolv_conf,__errno_location
init_by_resolv_conf,__ctype_b_loc
init_by_resolv_conf,strtol
init_by_resolv_conf,ares_strdup
init_by_resolv_conf,strdup
init_by_resolv_conf,fopen
init_by_resolv_conf,fclose
init_by_resolv_conf,strchr
init_by_resolv_conf,tolower
init_by_resolv_conf,aresx_uztosi
init_by_resolv_conf,aresx_sltosi
init_by_resolv_conf,aresx_sztosi
init_by_resolv_conf,aresx_sztoui
init_by_resolv_conf,ares_strsplit_free
init_by_resolv_conf,ares_strsplit
init_by_resolv_conf,is_delim
init_by_resolv_conf,list_contains
init_by_resolv_conf,strncasecmp
init_by_resolv_conf,strncmp
init_by_resolv_conf,ares__read_line
init_by_resolv_conf,fgets
init_by_resolv_conf,ferror
init_by_resolv_conf,ares_inet_net_pton
init_by_resolv_conf,inet_net_pton_ipv4
init_by_resolv_conf,inet_net_pton_ipv6
init_by_resolv_conf,getv4
init_by_resolv_conf,getbits
init_by_resolv_conf,ares_inet_pton
init_by_resolv_conf,inet_pton
init_by_resolv_conf,try_config
init_by_resolv_conf,config_domain
init_by_resolv_conf,config_lookup
init_by_resolv_conf,set_search
init_by_resolv_conf,config_nameserver
init_by_resolv_conf,config_sortlist
init_by_resolv_conf,set_options
init_by_resolv_conf,try_option
init_by_resolv_conf,sortlist_alloc
init_by_resolv_conf,ip_addr
init_by_resolv_conf,natural_mask
init_by_resolv_conf,ares_ipv6_server_blacklisted
init_by_resolv_conf,ares_ipv6_subnet_matches
init_by_defaults,strlen
init_by_defaults,htonl
init_by_defaults,__errno_location
init_by_defaults,htons
init_by_defaults,ares_strdup
init_by_defaults,strdup
init_by_defaults,gethostname
init_by_defaults,strchr
init_id_key,fopen
init_id_key,fclose
init_id_key,aresx_uztosi
init_id_key,randomize_key
init_id_key,setvbuf
init_id_key,fread
init_id_key,rand
ares__init_servers_state,ares__init_list_head
randomize_key,fopen
randomize_key,fclose
randomize_key,aresx_uztosi
randomize_key,setvbuf
randomize_key,fread
randomize_key,rand
try_config,strlen
try_config,__ctype_b_loc
try_config,strncmp
config_domain,strlen
config_domain,__ctype_b_loc
config_domain,ares_strdup
config_domain,strdup
config_domain,ares_strsplit_free
config_domain,ares_strsplit
config_domain,is_delim
config_domain,list_contains
config_domain,strncasecmp
config_domain,strncmp
config_domain,set_search
config_lookup,strlen
config_lookup,__ctype_b_loc
config_lookup,ares_strdup
config_lookup,strdup
set_search,strlen
set_search,ares_strdup
set_search,strdup
set_search,ares_strsplit_free
set_search,ares_strsplit
set_search,is_delim
set_search,list_contains
set_search,strncasecmp
set_search,strncmp
config_nameserver,__ctype_b_loc
config_nameserver,ares_inet_pton
config_nameserver,inet_pton
config_nameserver,ares_ipv6_server_blacklisted
config_nameserver,ares_ipv6_subnet_matches
config_sortlist,htonl
config_sortlist,ntohl
config_sortlist,__errno_location
config_sortlist,__ctype_b_loc
config_sortlist,strchr
config_sortlist,tolower
config_sortlist,aresx_sztosi
config_sortlist,aresx_sztoui
config_sortlist,ares_inet_net_pton
config_sortlist,inet_net_pton_ipv4
config_sortlist,inet_net_pton_ipv6
config_sortlist,getv4
config_sortlist,getbits
config_sortlist,ares_inet_pton
config_sortlist,inet_pton
config_sortlist,sortlist_alloc
config_sortlist,ip_addr
config_sortlist,natural_mask
set_options,strlen
set_options,__ctype_b_loc
set_options,strtol
set_options,aresx_sltosi
set_options,strncmp
set_options,try_option
try_option,strlen
try_option,strncmp
ip_addr,ares_inet_pton
ip_addr,inet_pton
natural_mask,htonl
natural_mask,ntohl
ares_ipv6_server_blacklisted,ares_ipv6_subnet_matches
ares_dup,getenv
ares_dup,__assert_fail
ares_dup,strlen
ares_dup,htonl
ares_dup,ntohl
ares_dup,__errno_location
ares_dup,ares__tvnow
ares_dup,clock_gettime
ares_dup,gettimeofday
ares_dup,ares_get_servers_ports
ares_dup,ntohs
ares_dup,ares_set_servers_ports
ares_dup,htons
ares_dup,__ctype_b_loc
ares_dup,strtol
ares_dup,ares_strdup
ares_dup,strdup
ares_dup,strncpy
ares_dup,fopen
ares_dup,fclose
ares_dup,ares__free_query
ares_dup,ares__close_socket
ares_dup,close
ares_dup,ares_destroy_options
ares_dup,ares_destroy
ares_dup,ares__destroy_servers_state
ares_dup,gethostname
ares_dup,strchr
ares_dup,tolower
ares_dup,ares__close_sockets
ares_dup,ares__generate_new_id
ares_dup,rc4
ares_dup,ares_free_data
ares_dup,ares_malloc_data
ares_dup,ares__init_list_head
ares_dup,ares__is_list_empty
ares_dup,ares__remove_from_list
ares_dup,aresx_uztosi
ares_dup,aresx_sltosi
ares_dup,aresx_sztosi
ares_dup,aresx_sztoui
ares_dup,aresx_sitous
ares_dup,ares_strsplit_free
ares_dup,ares_strsplit
ares_dup,is_delim
ares_dup,list_contains
ares_dup,strncasecmp
ares_dup,strncmp
ares_dup,ares__read_line
ares_dup,fgets
ares_dup,ferror
ares_dup,ares_inet_net_pton
ares_dup,inet_net_pton_ipv4
ares_dup,inet_net_pton_ipv6
ares_dup,getv4
ares_dup,getbits
ares_dup,ares_inet_pton
ares_dup,inet_pton
ares_dup,ares_library_initialized
ares_dup,ares_init_options
ares_dup,init_by_options
ares_dup,init_by_environment
ares_dup,init_by_resolv_conf
ares_dup,init_by_defaults
ares_dup,init_id_key
ares_dup,ares__init_servers_state
ares_dup,randomize_key
ares_dup,setvbuf
ares_dup,fread
ares_dup,rand
ares_dup,try_config
ares_dup,config_domain
ares_dup,config_lookup
ares_dup,set_search
ares_dup,config_nameserver
ares_dup,config_sortlist
ares_dup,set_options
ares_dup,try_option
ares_dup,sortlist_alloc
ares_dup,ip_addr
ares_dup,natural_mask
ares_dup,ares_ipv6_server_blacklisted
ares_dup,ares_ipv6_subnet_matches
ares_dup,ares_save_options
ares_save_options,strlen
ares_save_options,ntohs
ares_save_options,ares_strdup
ares_save_options,strdup
ares_save_options,aresx_sitous
